zone_name,city,latitude,longitude,date,hour,day_of_week,demand_score,avg_earnings_per_hour,active_workers,surge_multiplier
Mumbai_Z001,Mumbai,19.1972,72.9166,2026-03-22,8,6,35.4,155.61,28,1.55
Mumbai_Z001,Mumbai,19.1972,72.9166,2026-03-22,12,6,111.6,189.07,55,1.17
Mumbai_Z001,Mumbai,19.1972,72.9166,2026-03-22,14,6,43.5,236.22,83,1.17
Mumbai_Z001,Mumbai,19.1972,72.9166,2026-03-22,18,6,54.5,89.1,48,1.18
Mumbai_Z001,Mumbai,19.1972,72.9166,2026-03-22,20,6,95.8,275.3,94,2.18
Mumbai_Z001,Mumbai,19.1972,72.9166,2026-03-22,22,6,78.2,94.94,46,1.27
Mumbai_Z001,Mumbai,19.1972,72.9166,2026-03-23,8,0,40.3,190.67,42,1.41
Mumbai_Z001,Mumbai,19.1972,72.9166,2026-03-23,12,0,154.6,185.34,74,2.12
Mumbai_Z001,Mumbai,19.1972,72.9166,2026-03-23,14,0,157.1,285.4,96,1.3
Mumbai_Z001,Mumbai,19.1972,72.9166,2026-03-23,18,0,-4.3,150.45,74,1.82
Mumbai_Z001,Mumbai,19.1972,72.9166,2026-03-23,20,0,124.2,239.04,99,1.1
Mumbai_Z001,Mumbai,19.1972,72.9166,2026-03-23,22,0,64.8,113.76,60,1.42
Mumbai_Z001,Mumbai,19.1972,72.9166,2026-03-24,8,1,11.8,215.39,90,2.34
Mumbai_Z001,Mumbai,19.1972,72.9166,2026-03-24,12,1,102.5,211.0,14,2.16
Mumbai_Z001,Mumbai,19.1972,72.9166,2026-03-24,14,1,173.9,107.41,16,1.16
Mumbai_Z001,Mumbai,19.1972,72.9166,2026-03-24,18,1,77.1,98.41,34,1.69
Mumbai_Z001,Mumbai,19.1972,72.9166,2026-03-24,20,1,106.4,239.58,91,2.47
Mumbai_Z001,Mumbai,19.1972,72.9166,2026-03-24,22,1,74.9,231.17,34,1.54
Mumbai_Z001,Mumbai,19.1972,72.9166,2026-03-25,8,2,72.6,204.18,90,1.99
Mumbai_Z001,Mumbai,19.1972,72.9166,2026-03-25,12,2,156.7,141.53,96,2.35
Mumbai_Z001,Mumbai,19.1972,72.9166,2026-03-25,14,2,75.1,109.57,88,1.87
Mumbai_Z001,Mumbai,19.1972,72.9166,2026-03-25,18,2,59.8,265.39,44,1.63
Mumbai_Z001,Mumbai,19.1972,72.9166,2026-03-25,20,2,185.8,291.56,27,2.09
Mumbai_Z001,Mumbai,19.1972,72.9166,2026-03-25,22,2,29.8,122.22,91,1.28
Mumbai_Z001,Mumbai,19.1972,72.9166,2026-03-26,8,3,97.5,114.52,27,1.06
Mumbai_Z001,Mumbai,19.1972,72.9166,2026-03-26,12,3,132.9,212.19,34,2.35
Mumbai_Z001,Mumbai,19.1972,72.9166,2026-03-26,14,3,160.0,194.72,48,1.39
Mumbai_Z001,Mumbai,19.1972,72.9166,2026-03-26,18,3,66.8,159.77,70,1.11
Mumbai_Z001,Mumbai,19.1972,72.9166,2026-03-26,20,3,152.7,116.23,98,1.43
Mumbai_Z001,Mumbai,19.1972,72.9166,2026-03-26,22,3,38.5,248.42,98,1.42
Mumbai_Z001,Mumbai,19.1972,72.9166,2026-03-27,8,4,56.5,277.73,25,2.37
Mumbai_Z001,Mumbai,19.1972,72.9166,2026-03-27,12,4,166.2,157.19,55,1.98
Mumbai_Z001,Mumbai,19.1972,72.9166,2026-03-27,14,4,40.2,264.93,58,1.23
Mumbai_Z001,Mumbai,19.1972,72.9166,2026-03-27,18,4,83.6,169.08,63,1.76
Mumbai_Z001,Mumbai,19.1972,72.9166,2026-03-27,20,4,110.7,148.75,83,2.44
Mumbai_Z001,Mumbai,19.1972,72.9166,2026-03-27,22,4,84.9,87.5,60,1.97
Mumbai_Z001,Mumbai,19.1972,72.9166,2026-03-28,8,5,25.6,195.17,75,1.95
Mumbai_Z001,Mumbai,19.1972,72.9166,2026-03-28,12,5,182.1,103.0,57,1.27
Mumbai_Z001,Mumbai,19.1972,72.9166,2026-03-28,14,5,193.8,225.3,18,1.48
Mumbai_Z001,Mumbai,19.1972,72.9166,2026-03-28,18,5,63.8,245.2,18,2.41
Mumbai_Z001,Mumbai,19.1972,72.9166,2026-03-28,20,5,102.9,206.63,77,1.72
Mumbai_Z001,Mumbai,19.1972,72.9166,2026-03-28,22,5,144.1,240.14,84,1.22
Mumbai_Z001,Mumbai,19.1972,72.9166,2026-03-29,8,6,139.2,171.24,31,2.13
Mumbai_Z001,Mumbai,19.1972,72.9166,2026-03-29,12,6,83.8,288.7,44,1.37
Mumbai_Z001,Mumbai,19.1972,72.9166,2026-03-29,14,6,62.9,169.69,80,1.21
Mumbai_Z001,Mumbai,19.1972,72.9166,2026-03-29,18,6,35.4,231.05,57,1.03
Mumbai_Z001,Mumbai,19.1972,72.9166,2026-03-29,20,6,118.4,226.8,61,1.27
Mumbai_Z001,Mumbai,19.1972,72.9166,2026-03-29,22,6,113.6,188.94,56,1.21
Mumbai_Z001,Mumbai,19.1972,72.9166,2026-03-30,8,0,88.9,113.64,67,2.13
Mumbai_Z001,Mumbai,19.1972,72.9166,2026-03-30,12,0,157.3,243.31,7,2.29
Mumbai_Z001,Mumbai,19.1972,72.9166,2026-03-30,14,0,59.7,156.13,37,1.82
Mumbai_Z001,Mumbai,19.1972,72.9166,2026-03-30,18,0,83.3,200.92,5,1.82
Mumbai_Z001,Mumbai,19.1972,72.9166,2026-03-30,20,0,147.1,137.28,64,1.25
Mumbai_Z001,Mumbai,19.1972,72.9166,2026-03-30,22,0,86.9,88.32,31,1.76
Mumbai_Z001,Mumbai,19.1972,72.9166,2026-03-31,8,1,25.5,284.57,10,2.13
Mumbai_Z001,Mumbai,19.1972,72.9166,2026-03-31,12,1,164.3,201.24,39,2.12
Mumbai_Z001,Mumbai,19.1972,72.9166,2026-03-31,14,1,103.6,102.0,30,2.07
Mumbai_Z001,Mumbai,19.1972,72.9166,2026-03-31,18,1,59.6,145.52,100,1.44
Mumbai_Z001,Mumbai,19.1972,72.9166,2026-03-31,20,1,129.8,135.77,86,1.64
Mumbai_Z001,Mumbai,19.1972,72.9166,2026-03-31,22,1,40.7,193.91,7,1.89
Mumbai_Z002,Mumbai,18.9832,72.7789,2026-01-01,8,3,57.5,242.97,41,1.93
Mumbai_Z002,Mumbai,18.9832,72.7789,2026-01-01,12,3,159.8,139.56,70,1.51
Mumbai_Z002,Mumbai,18.9832,72.7789,2026-01-01,14,3,139.9,114.78,98,1.36
Mumbai_Z002,Mumbai,18.9832,72.7789,2026-01-01,18,3,70.1,219.61,36,1.86
Mumbai_Z002,Mumbai,18.9832,72.7789,2026-01-01,20,3,48.6,107.26,50,1.09
Mumbai_Z002,Mumbai,18.9832,72.7789,2026-01-01,22,3,27.1,198.83,83,1.98
Mumbai_Z002,Mumbai,18.9832,72.7789,2026-01-02,8,4,15.8,134.3,38,1.11
Mumbai_Z002,Mumbai,18.9832,72.7789,2026-01-02,12,4,169.0,257.92,47,1.9
Mumbai_Z002,Mumbai,18.9832,72.7789,2026-01-02,14,4,170.4,114.08,78,1.22
Mumbai_Z002,Mumbai,18.9832,72.7789,2026-01-02,18,4,30.3,96.9,30,2.28
Mumbai_Z002,Mumbai,18.9832,72.7789,2026-01-02,20,4,87.9,168.84,19,2.18
Mumbai_Z002,Mumbai,18.9832,72.7789,2026-01-02,22,4,43.1,230.99,43,2.48
Mumbai_Z002,Mumbai,18.9832,72.7789,2026-01-03,8,5,104.2,86.17,75,2.31
Mumbai_Z002,Mumbai,18.9832,72.7789,2026-01-03,12,5,101.0,202.73,43,2.02
Mumbai_Z002,Mumbai,18.9832,72.7789,2026-01-03,14,5,114.5,185.68,93,1.37
Mumbai_Z002,Mumbai,18.9832,72.7789,2026-01-03,18,5,77.3,99.74,90,2.28
Mumbai_Z002,Mumbai,18.9832,72.7789,2026-01-03,20,5,98.0,123.25,38,2.06
Mumbai_Z002,Mumbai,18.9832,72.7789,2026-01-03,22,5,90.4,174.37,21,1.66
Mumbai_Z002,Mumbai,18.9832,72.7789,2026-01-04,8,6,35.2,231.5,93,1.33
Mumbai_Z002,Mumbai,18.9832,72.7789,2026-01-04,12,6,56.8,293.27,60,2.26
Mumbai_Z002,Mumbai,18.9832,72.7789,2026-01-04,14,6,162.4,116.14,9,2.46
Mumbai_Z002,Mumbai,18.9832,72.7789,2026-01-04,18,6,69.3,94.28,15,1.82
Mumbai_Z002,Mumbai,18.9832,72.7789,2026-01-04,20,6,75.1,175.34,24,1.08
Mumbai_Z002,Mumbai,18.9832,72.7789,2026-01-04,22,6,122.3,135.84,51,2.21
Mumbai_Z002,Mumbai,18.9832,72.7789,2026-01-05,8,0,60.3,278.45,72,2.34
Mumbai_Z002,Mumbai,18.9832,72.7789,2026-01-05,12,0,89.7,164.4,44,1.43
Mumbai_Z002,Mumbai,18.9832,72.7789,2026-01-05,14,0,26.5,161.28,8,2.26
Mumbai_Z002,Mumbai,18.9832,72.7789,2026-01-05,18,0,43.5,257.7,49,2.1
Mumbai_Z002,Mumbai,18.9832,72.7789,2026-01-05,20,0,125.3,109.63,98,2.14
Mumbai_Z002,Mumbai,18.9832,72.7789,2026-01-05,22,0,89.2,280.45,73,2.38
Mumbai_Z002,Mumbai,18.9832,72.7789,2026-01-06,8,1,13.2,272.37,45,1.11
Mumbai_Z002,Mumbai,18.9832,72.7789,2026-01-06,12,1,152.4,191.7,65,2.16
Mumbai_Z002,Mumbai,18.9832,72.7789,2026-01-06,14,1,110.6,173.46,93,1.25
Mumbai_Z002,Mumbai,18.9832,72.7789,2026-01-06,18,1,31.3,122.74,62,1.19
Mumbai_Z002,Mumbai,18.9832,72.7789,2026-01-06,20,1,52.6,182.2,84,1.35
Mumbai_Z002,Mumbai,18.9832,72.7789,2026-01-06,22,1,72.8,218.94,57,1.35
Mumbai_Z002,Mumbai,18.9832,72.7789,2026-01-07,8,2,45.8,108.82,87,1.7
Mumbai_Z002,Mumbai,18.9832,72.7789,2026-01-07,12,2,26.6,109.17,31,2.4
Mumbai_Z002,Mumbai,18.9832,72.7789,2026-01-07,14,2,62.1,259.17,92,2.03
Mumbai_Z002,Mumbai,18.9832,72.7789,2026-01-07,18,2,64.9,233.9,60,1.94
Mumbai_Z002,Mumbai,18.9832,72.7789,2026-01-07,20,2,66.7,180.85,55,1.09
Mumbai_Z002,Mumbai,18.9832,72.7789,2026-01-07,22,2,71.9,98.53,71,1.92
Mumbai_Z002,Mumbai,18.9832,72.7789,2026-01-08,8,3,48.1,291.73,74,2.34
Mumbai_Z002,Mumbai,18.9832,72.7789,2026-01-08,12,3,102.3,269.71,78,1.99
Mumbai_Z002,Mumbai,18.9832,72.7789,2026-01-08,14,3,171.5,188.69,34,1.85
Mumbai_Z002,Mumbai,18.9832,72.7789,2026-01-08,18,3,31.2,230.76,25,1.54
Mumbai_Z002,Mumbai,18.9832,72.7789,2026-01-08,20,3,168.8,260.58,62,2.24
Mumbai_Z002,Mumbai,18.9832,72.7789,2026-01-08,22,3,79.0,193.31,12,1.19
Mumbai_Z002,Mumbai,18.9832,72.7789,2026-01-09,8,4,32.5,141.47,10,1.76
Mumbai_Z002,Mumbai,18.9832,72.7789,2026-01-09,12,4,78.7,287.84,80,1.51
Mumbai_Z002,Mumbai,18.9832,72.7789,2026-01-09,14,4,141.5,111.84,20,1.18
Mumbai_Z002,Mumbai,18.9832,72.7789,2026-01-09,18,4,72.4,254.7,18,2.01
Mumbai_Z002,Mumbai,18.9832,72.7789,2026-01-09,20,4,52.3,280.96,39,1.68
Mumbai_Z002,Mumbai,18.9832,72.7789,2026-01-09,22,4,13.2,253.56,83,1.96
Mumbai_Z002,Mumbai,18.9832,72.7789,2026-01-10,8,5,34.1,214.43,21,1.63
Mumbai_Z002,Mumbai,18.9832,72.7789,2026-01-10,12,5,161.5,108.44,14,1.84
Mumbai_Z002,Mumbai,18.9832,72.7789,2026-01-10,14,5,92.6,188.78,20,2.07
Mumbai_Z002,Mumbai,18.9832,72.7789,2026-01-10,18,5,33.4,87.13,69,1.3
Mumbai_Z002,Mumbai,18.9832,72.7789,2026-01-10,20,5,222.9,186.63,61,1.64
Mumbai_Z002,Mumbai,18.9832,72.7789,2026-01-10,22,5,51.0,125.09,85,1.66
Mumbai_Z002,Mumbai,18.9832,72.7789,2026-01-11,8,6,25.0,160.38,62,1.62
Mumbai_Z002,Mumbai,18.9832,72.7789,2026-01-11,12,6,234.3,156.15,87,2.07
Mumbai_Z002,Mumbai,18.9832,72.7789,2026-01-11,14,6,64.3,118.45,32,2.24
Mumbai_Z002,Mumbai,18.9832,72.7789,2026-01-11,18,6,57.9,236.66,5,2.36
Mumbai_Z002,Mumbai,18.9832,72.7789,2026-01-11,20,6,239.5,148.37,48,1.62
Mumbai_Z002,Mumbai,18.9832,72.7789,2026-01-11,22,6,112.7,260.47,84,1.68
Mumbai_Z002,Mumbai,18.9832,72.7789,2026-01-12,8,0,13.6,184.84,96,1.81
Mumbai_Z002,Mumbai,18.9832,72.7789,2026-01-12,12,0,63.1,100.4,77,1.7
Mumbai_Z002,Mumbai,18.9832,72.7789,2026-01-12,14,0,79.2,190.19,18,1.1
Mumbai_Z002,Mumbai,18.9832,72.7789,2026-01-12,18,0,64.1,196.03,20,2.47
Mumbai_Z002,Mumbai,18.9832,72.7789,2026-01-12,20,0,50.9,281.4,46,1.82
Mumbai_Z002,Mumbai,18.9832,72.7789,2026-01-12,22,0,61.2,259.31,79,2.16
Mumbai_Z002,Mumbai,18.9832,72.7789,2026-01-13,8,1,57.3,93.46,72,1.31
Mumbai_Z002,Mumbai,18.9832,72.7789,2026-01-13,12,1,125.1,271.85,86,1.74
Mumbai_Z002,Mumbai,18.9832,72.7789,2026-01-13,14,1,148.4,143.71,100,1.65
Mumbai_Z002,Mumbai,18.9832,72.7789,2026-01-13,18,1,83.7,267.62,9,2.16
Mumbai_Z002,Mumbai,18.9832,72.7789,2026-01-13,20,1,93.5,254.07,50,1.17
Mumbai_Z002,Mumbai,18.9832,72.7789,2026-01-13,22,1,92.5,122.46,31,1.73
Mumbai_Z002,Mumbai,18.9832,72.7789,2026-01-14,8,2,65.3,217.16,57,1.73
Mumbai_Z002,Mumbai,18.9832,72.7789,2026-01-14,12,2,85.8,216.17,32,1.27
Mumbai_Z002,Mumbai,18.9832,72.7789,2026-01-14,14,2,52.3,150.59,39,1.31
Mumbai_Z002,Mumbai,18.9832,72.7789,2026-01-14,18,2,52.2,86.5,43,1.37
Mumbai_Z002,Mumbai,18.9832,72.7789,2026-01-14,20,2,96.0,185.75,25,1.13
Mumbai_Z002,Mumbai,18.9832,72.7789,2026-01-14,22,2,7.8,85.17,83,1.12
Mumbai_Z002,Mumbai,18.9832,72.7789,2026-01-15,8,3,10.8,280.27,44,1.81
Mumbai_Z002,Mumbai,18.9832,72.7789,2026-01-15,12,3,140.9,126.79,23,1.62
Mumbai_Z002,Mumbai,18.9832,72.7789,2026-01-15,14,3,87.4,156.57,89,1.05
Mumbai_Z002,Mumbai,18.9832,72.7789,2026-01-15,18,3,64.3,276.32,67,1.03
Mumbai_Z002,Mumbai,18.9832,72.7789,2026-01-15,20,3,175.8,157.48,67,1.95
Mumbai_Z002,Mumbai,18.9832,72.7789,2026-01-15,22,3,14.8,225.28,88,2.11
Mumbai_Z002,Mumbai,18.9832,72.7789,2026-01-16,8,4,65.6,278.02,36,1.52
Mumbai_Z002,Mumbai,18.9832,72.7789,2026-01-16,12,4,129.2,183.27,51,1.15
Mumbai_Z002,Mumbai,18.9832,72.7789,2026-01-16,14,4,39.8,98.43,58,2.33
Mumbai_Z002,Mumbai,18.9832,72.7789,2026-01-16,18,4,4.9,126.45,59,2.14
Mumbai_Z002,Mumbai,18.9832,72.7789,2026-01-16,20,4,40.6,249.38,9,1.32
Mumbai_Z002,Mumbai,18.9832,72.7789,2026-01-16,22,4,83.3,173.72,73,1.33
Mumbai_Z002,Mumbai,18.9832,72.7789,2026-01-17,8,5,29.4,162.72,30,1.93
Mumbai_Z002,Mumbai,18.9832,72.7789,2026-01-17,12,5,129.2,228.5,35,1.23
Mumbai_Z002,Mumbai,18.9832,72.7789,2026-01-17,14,5,223.5,99.23,31,1.13
Mumbai_Z002,Mumbai,18.9832,72.7789,2026-01-17,18,5,91.7,188.33,40,1.03
Mumbai_Z002,Mumbai,18.9832,72.7789,2026-01-17,20,5,203.3,117.27,85,1.51
Mumbai_Z002,Mumbai,18.9832,72.7789,2026-01-17,22,5,-5.5,144.01,99,1.8
Mumbai_Z002,Mumbai,18.9832,72.7789,2026-01-18,8,6,119.2,288.2,27,2.05
Mumbai_Z002,Mumbai,18.9832,72.7789,2026-01-18,12,6,56.7,294.72,16,2.49
Mumbai_Z002,Mumbai,18.9832,72.7789,2026-01-18,14,6,173.0,210.17,41,1.42
Mumbai_Z002,Mumbai,18.9832,72.7789,2026-01-18,18,6,123.6,93.44,15,1.67
Mumbai_Z002,Mumbai,18.9832,72.7789,2026-01-18,20,6,229.3,190.66,47,1.72
Mumbai_Z002,Mumbai,18.9832,72.7789,2026-01-18,22,6,59.7,171.49,27,1.85
Mumbai_Z002,Mumbai,18.9832,72.7789,2026-01-19,8,0,50.2,258.83,98,1.24
Mumbai_Z002,Mumbai,18.9832,72.7789,2026-01-19,12,0,53.0,272.47,27,1.79
Mumbai_Z002,Mumbai,18.9832,72.7789,2026-01-19,14,0,85.2,122.12,47,1.34
Mumbai_Z002,Mumbai,18.9832,72.7789,2026-01-19,18,0,21.9,85.23,26,1.57
Mumbai_Z002,Mumbai,18.9832,72.7789,2026-01-19,20,0,154.6,141.1,45,2.13
Mumbai_Z002,Mumbai,18.9832,72.7789,2026-01-19,22,0,44.4,152.96,83,2.39
Mumbai_Z002,Mumbai,18.9832,72.7789,2026-01-20,8,1,38.3,127.77,32,1.68
Mumbai_Z002,Mumbai,18.9832,72.7789,2026-01-20,12,1,67.1,121.11,97,1.94
Mumbai_Z002,Mumbai,18.9832,72.7789,2026-01-20,14,1,116.4,187.21,91,1.26
Mumbai_Z002,Mumbai,18.9832,72.7789,2026-01-20,18,1,44.1,99.18,47,1.19
Mumbai_Z002,Mumbai,18.9832,72.7789,2026-01-20,20,1,182.3,296.37,81,1.31
Mumbai_Z002,Mumbai,18.9832,72.7789,2026-01-20,22,1,86.1,254.77,43,1.24
Mumbai_Z002,Mumbai,18.9832,72.7789,2026-01-21,8,2,43.5,182.05,59,1.71
Mumbai_Z002,Mumbai,18.9832,72.7789,2026-01-21,12,2,122.0,235.46,8,1.9
Mumbai_Z002,Mumbai,18.9832,72.7789,2026-01-21,14,2,141.4,264.81,49,2.3
Mumbai_Z002,Mumbai,18.9832,72.7789,2026-01-21,18,2,75.1,119.82,12,1.05
Mumbai_Z002,Mumbai,18.9832,72.7789,2026-01-21,20,2,137.2,108.66,19,1.93
Mumbai_Z002,Mumbai,18.9832,72.7789,2026-01-21,22,2,78.9,269.19,60,2.29
Mumbai_Z002,Mumbai,18.9832,72.7789,2026-01-22,8,3,61.7,213.76,12,1.69
Mumbai_Z002,Mumbai,18.9832,72.7789,2026-01-22,12,3,68.4,255.14,22,2.07
Mumbai_Z002,Mumbai,18.9832,72.7789,2026-01-22,14,3,183.7,104.88,12,1.81
Mumbai_Z002,Mumbai,18.9832,72.7789,2026-01-22,18,3,68.4,227.28,18,1.0
Mumbai_Z002,Mumbai,18.9832,72.7789,2026-01-22,20,3,24.8,203.36,86,1.84
Mumbai_Z002,Mumbai,18.9832,72.7789,2026-01-22,22,3,72.2,224.8,26,1.1
Mumbai_Z002,Mumbai,18.9832,72.7789,2026-01-23,8,4,41.5,266.32,24,1.57
Mumbai_Z002,Mumbai,18.9832,72.7789,2026-01-23,12,4,133.0,224.98,33,1.16
Mumbai_Z002,Mumbai,18.9832,72.7789,2026-01-23,14,4,71.9,227.08,75,1.83
Mumbai_Z002,Mumbai,18.9832,72.7789,2026-01-23,18,4,31.4,268.89,7,1.04
Mumbai_Z002,Mumbai,18.9832,72.7789,2026-01-23,20,4,146.8,99.05,99,1.64
Mumbai_Z002,Mumbai,18.9832,72.7789,2026-01-23,22,4,85.8,80.72,100,2.08
Mumbai_Z002,Mumbai,18.9832,72.7789,2026-01-24,8,5,65.3,293.05,88,1.34
Mumbai_Z002,Mumbai,18.9832,72.7789,2026-01-24,12,5,197.9,201.31,54,1.81
Mumbai_Z002,Mumbai,18.9832,72.7789,2026-01-24,14,5,13.7,217.19,39,2.26
Mumbai_Z002,Mumbai,18.9832,72.7789,2026-01-24,18,5,117.0,288.88,93,2.34
Mumbai_Z002,Mumbai,18.9832,72.7789,2026-01-24,20,5,45.2,183.55,27,1.19
Mumbai_Z002,Mumbai,18.9832,72.7789,2026-01-24,22,5,26.0,95.55,69,1.31
Mumbai_Z002,Mumbai,18.9832,72.7789,2026-01-25,8,6,89.7,150.31,53,1.85
Mumbai_Z002,Mumbai,18.9832,72.7789,2026-01-25,12,6,60.1,140.8,35,1.39
Mumbai_Z002,Mumbai,18.9832,72.7789,2026-01-25,14,6,141.0,257.12,68,1.75
Mumbai_Z002,Mumbai,18.9832,72.7789,2026-01-25,18,6,76.0,122.74,30,2.15
Mumbai_Z002,Mumbai,18.9832,72.7789,2026-01-25,20,6,137.4,158.93,11,2.29
Mumbai_Z002,Mumbai,18.9832,72.7789,2026-01-25,22,6,127.8,154.45,41,1.2
Mumbai_Z002,Mumbai,18.9832,72.7789,2026-01-26,8,0,31.8,197.44,45,1.77
Mumbai_Z002,Mumbai,18.9832,72.7789,2026-01-26,12,0,157.8,267.37,88,2.44
Mumbai_Z002,Mumbai,18.9832,72.7789,2026-01-26,14,0,76.5,214.72,76,2.17
Mumbai_Z002,Mumbai,18.9832,72.7789,2026-01-26,18,0,45.0,89.72,16,2.5
Mumbai_Z002,Mumbai,18.9832,72.7789,2026-01-26,20,0,79.4,247.58,54,1.32
Mumbai_Z002,Mumbai,18.9832,72.7789,2026-01-26,22,0,10.7,126.39,89,2.33
Mumbai_Z002,Mumbai,18.9832,72.7789,2026-01-27,8,1,15.4,187.12,49,1.99
Mumbai_Z002,Mumbai,18.9832,72.7789,2026-01-27,12,1,76.3,290.56,45,1.34
Mumbai_Z002,Mumbai,18.9832,72.7789,2026-01-27,14,1,65.1,144.25,10,1.18
Mumbai_Z002,Mumbai,18.9832,72.7789,2026-01-27,18,1,31.9,123.84,33,1.83
Mumbai_Z002,Mumbai,18.9832,72.7789,2026-01-27,20,1,93.1,171.15,12,1.88
Mumbai_Z002,Mumbai,18.9832,72.7789,2026-01-27,22,1,23.7,293.54,90,1.05
Mumbai_Z002,Mumbai,18.9832,72.7789,2026-01-28,8,2,62.2,116.97,37,2.05
Mumbai_Z002,Mumbai,18.9832,72.7789,2026-01-28,12,2,40.9,218.58,79,2.0
Mumbai_Z002,Mumbai,18.9832,72.7789,2026-01-28,14,2,18.9,156.76,96,1.05
Mumbai_Z002,Mumbai,18.9832,72.7789,2026-01-28,18,2,54.1,202.39,33,2.04
Mumbai_Z002,Mumbai,18.9832,72.7789,2026-01-28,20,2,135.9,140.98,31,2.2
Mumbai_Z002,Mumbai,18.9832,72.7789,2026-01-28,22,2,62.5,163.54,82,1.93
Mumbai_Z002,Mumbai,18.9832,72.7789,2026-01-29,8,3,61.4,282.8,85,1.65
Mumbai_Z002,Mumbai,18.9832,72.7789,2026-01-29,12,3,128.8,85.63,40,1.73
Mumbai_Z002,Mumbai,18.9832,72.7789,2026-01-29,14,3,21.1,280.9,23,1.0
Mumbai_Z002,Mumbai,18.9832,72.7789,2026-01-29,18,3,13.3,175.03,82,1.73
Mumbai_Z002,Mumbai,18.9832,72.7789,2026-01-29,20,3,49.4,235.84,10,1.71
Mumbai_Z002,Mumbai,18.9832,72.7789,2026-01-29,22,3,97.4,199.38,86,2.06
Mumbai_Z002,Mumbai,18.9832,72.7789,2026-01-30,8,4,52.6,195.92,92,1.6
Mumbai_Z002,Mumbai,18.9832,72.7789,2026-01-30,12,4,30.7,96.87,43,1.85
Mumbai_Z002,Mumbai,18.9832,72.7789,2026-01-30,14,4,76.4,176.14,52,1.47
Mumbai_Z002,Mumbai,18.9832,72.7789,2026-01-30,18,4,63.7,87.82,86,2.29
Mumbai_Z002,Mumbai,18.9832,72.7789,2026-01-30,20,4,110.4,200.82,68,1.61
Mumbai_Z002,Mumbai,18.9832,72.7789,2026-01-30,22,4,23.1,214.44,50,2.02
Mumbai_Z002,Mumbai,18.9832,72.7789,2026-01-31,8,5,71.5,201.8,57,1.28
Mumbai_Z002,Mumbai,18.9832,72.7789,2026-01-31,12,5,79.7,267.69,42,1.97
Mumbai_Z002,Mumbai,18.9832,72.7789,2026-01-31,14,5,129.7,235.14,19,1.86
Mumbai_Z002,Mumbai,18.9832,72.7789,2026-01-31,18,5,117.8,194.42,57,1.73
Mumbai_Z002,Mumbai,18.9832,72.7789,2026-01-31,20,5,138.7,210.52,46,2.07
Mumbai_Z002,Mumbai,18.9832,72.7789,2026-01-31,22,5,22.6,212.26,39,1.9
Mumbai_Z002,Mumbai,18.9832,72.7789,2026-02-01,8,6,66.7,107.91,96,1.09
Mumbai_Z002,Mumbai,18.9832,72.7789,2026-02-01,12,6,15.5,128.55,83,2.2
Mumbai_Z002,Mumbai,18.9832,72.7789,2026-02-01,14,6,132.7,293.91,78,2.2
Mumbai_Z002,Mumbai,18.9832,72.7789,2026-02-01,18,6,76.4,225.86,40,2.49
Mumbai_Z002,Mumbai,18.9832,72.7789,2026-02-01,20,6,224.9,268.37,13,2.45
Mumbai_Z002,Mumbai,18.9832,72.7789,2026-02-01,22,6,66.7,144.81,31,2.04
Mumbai_Z002,Mumbai,18.9832,72.7789,2026-02-02,8,0,89.4,158.89,72,1.19
Mumbai_Z002,Mumbai,18.9832,72.7789,2026-02-02,12,0,19.9,237.64,28,1.31
Mumbai_Z002,Mumbai,18.9832,72.7789,2026-02-02,14,0,84.4,267.01,76,1.18
Mumbai_Z002,Mumbai,18.9832,72.7789,2026-02-02,18,0,60.8,279.7,8,1.45
Mumbai_Z002,Mumbai,18.9832,72.7789,2026-02-02,20,0,162.4,174.73,99,1.58
Mumbai_Z002,Mumbai,18.9832,72.7789,2026-02-02,22,0,34.7,146.37,81,1.85
Mumbai_Z002,Mumbai,18.9832,72.7789,2026-02-03,8,1,35.3,140.46,97,1.66
Mumbai_Z002,Mumbai,18.9832,72.7789,2026-02-03,12,1,130.2,205.78,19,1.71
Mumbai_Z002,Mumbai,18.9832,72.7789,2026-02-03,14,1,72.5,248.54,28,1.24
Mumbai_Z002,Mumbai,18.9832,72.7789,2026-02-03,18,1,24.5,154.82,67,1.68
Mumbai_Z002,Mumbai,18.9832,72.7789,2026-02-03,20,1,174.0,138.66,16,1.66
Mumbai_Z002,Mumbai,18.9832,72.7789,2026-02-03,22,1,77.7,203.11,87,1.41
Mumbai_Z002,Mumbai,18.9832,72.7789,2026-02-04,8,2,33.2,125.89,78,1.95
Mumbai_Z002,Mumbai,18.9832,72.7789,2026-02-04,12,2,71.4,177.97,10,1.77
Mumbai_Z002,Mumbai,18.9832,72.7789,2026-02-04,14,2,179.4,230.06,91,1.94
Mumbai_Z002,Mumbai,18.9832,72.7789,2026-02-04,18,2,63.0,111.35,100,1.83
Mumbai_Z002,Mumbai,18.9832,72.7789,2026-02-04,20,2,19.0,111.67,46,1.27
Mumbai_Z002,Mumbai,18.9832,72.7789,2026-02-04,22,2,16.3,156.54,86,1.09
Mumbai_Z002,Mumbai,18.9832,72.7789,2026-02-05,8,3,75.1,295.26,57,1.86
Mumbai_Z002,Mumbai,18.9832,72.7789,2026-02-05,12,3,81.5,248.48,12,1.46
Mumbai_Z002,Mumbai,18.9832,72.7789,2026-02-05,14,3,28.9,144.37,62,1.69
